Region,Operating Profit,Year,State
Northeast,196,2021,Maryland
Northeast,571.95,2021,Maryland
Northeast,921.06,2021,Maryland
Northeast,2120,2021,Maryland
Northeast,623.22,2021,Maryland
Northeast,623.28,2021,Maryland
Northeast,93.38,2021,Maryland
Northeast,406.78,2021,Maryland
Northeast,727.65,2021,Maryland
Northeast,2154.24,2021,Maryland
Northeast,466.24,2021,Maryland
Northeast,388.08,2021,Maryland
Northeast,164.97,2021,Maryland
Northeast,276.75,2021,Maryland
Northeast,732.16,2021,Maryland
Northeast,3006.64,2021,Maryland
Northeast,908.04,2021,Maryland
Northeast,656.64,2021,Maryland
Northeast,532.8,2021,Maryland
Northeast,740.88,2021,Maryland
Northeast,1343.16,2021,Maryland
Northeast,2937.5,2021,Maryland
Northeast,1445.25,2021,Maryland
Northeast,869.5,2021,Maryland
Northeast,814,2021,Maryland
Northeast,905.52,2021,Maryland
Northeast,2003.4,2021,Maryland
Northeast,3337.88,2021,Maryland
Northeast,1451.52,2021,Maryland
Northeast,1087.8,2021,Maryland
Northeast,761.4,2021,Maryland
Northeast,1055.7,2021,Maryland
Northeast,2313.36,2021,Maryland
Northeast,3434.4,2021,Maryland
Northeast,1701.5,2021,Maryland
Northeast,1170,2021,Maryland
Northeast,748.88,2021,Maryland
Northeast,803.7,2021,Maryland
Northeast,1845.99,2021,Maryland
Northeast,3198.72,2021,Maryland
Northeast,1247.4,2021,Maryland
Northeast,684,2021,Maryland
Northeast,405,2021,Maryland
Northeast,619.2,2021,Maryland
Northeast,1080,2021,Maryland
Northeast,3173.04,2021,Maryland
Northeast,1280.64,2021,Maryland
Northeast,563.5,2021,Maryland
Northeast,514.5,2021,Maryland
Northeast,448,2021,Maryland
Northeast,1248,2021,Maryland
Northeast,2807.2,2021,Maryland
Northeast,1078.65,2021,Maryland
Northeast,1176,2021,Maryland
Northeast,905.28,2021,Maryland
Northeast,763.84,2021,Maryland
Northeast,1679.58,2021,Maryland
Northeast,3477,2021,Maryland
Northeast,1495,2021,Maryland
Northeast,1374.75,2021,Maryland
Northeast,1013.32,2021,Maryland
Northeast,1129.14,2021,Maryland
Northeast,1844.64,2021,Maryland
Northeast,2219.4,2021,Maryland
Northeast,1539,2021,Maryland
Northeast,1398.67,2021,Maryland
Northeast,827.2,2021,Maryland
Northeast,1214.22,2021,Maryland
Northeast,1487.16,2021,Maryland
Northeast,2808,2021,Maryland
Northeast,1038.22,2021,Maryland
Northeast,950.13,2021,Maryland
Northeast,816.75,2021,Delaware
Northeast,1199.25,2021,Delaware
Northeast,2025.66,2021,Delaware
Northeast,2616.48,2021,Delaware
Northeast,1193.4,2021,Delaware
Northeast,1080.54,2021,Delaware
Northeast,525.76,2021,Delaware
Northeast,924.14,2021,Delaware
Northeast,1404,2021,Delaware
Northeast,2358,2021,Delaware
Northeast,1089.46,2021,Delaware
Northeast,876.15,2021,Delaware
Northeast,718.08,2021,Delaware
Northeast,951.75,2021,Delaware
Northeast,1600.56,2021,Delaware
Northeast,3916.8,2021,Delaware
Northeast,1459.35,2021,Delaware
Northeast,1726.92,2021,Delaware
Northeast,1385.8,2021,Delaware
Northeast,1554,2021,Delaware
Northeast,3088.8,2021,Delaware
Northeast,4433.94,2021,Delaware
Northeast,2592,2021,Delaware
Northeast,1937.15,2021,Delaware
Northeast,1691.25,2021,Delaware
Northeast,1500,2021,Delaware
Northeast,4006.8,2021,Delaware
Northeast,4823,2021,Delaware
Northeast,2516.85,2021,Delaware
Northeast,2258.28,2021,Delaware
Northeast,2051.1,2021,Delaware
Northeast,1965.54,2021,Delaware
Northeast,3987.5,2021,Delaware
Northeast,3993.5,2021,Delaware
Northeast,2767.36,2021,Delaware
Northeast,2205,2021,Delaware
Northeast,1291.5,2021,Delaware
Northeast,1417.5,2021,Delaware
Northeast,3681.6,2021,Delaware
Northeast,3479,2021,Delaware
Northeast,1797.75,2021,Delaware
Northeast,1337.73,2021,Delaware
Northeast,1254.6,2021,Delaware
Northeast,1320,2021,Delaware
Northeast,2630.88,2021,Delaware
Northeast,3225.6,2021,Delaware
Northeast,2111.4,2021,Delaware
Northeast,1430,2021,Delaware
Northeast,1144,2021,Delaware
Northeast,1215.2,2021,Delaware
Northeast,2702.7,2021,Delaware
Northeast,3807,2021,Delaware
Northeast,2072.3,2021,Delaware
Northeast,2280.72,2021,Delaware
Northeast,2270.52,2021,Delaware
Northeast,1728,2021,Delaware
Northeast,3449.6,2021,Delaware
Northeast,4895.52,2021,Delaware
Northeast,2400,2021,Delaware
Northeast,2943,2021,Delaware
Northeast,2804.76,2021,Delaware
Northeast,2220.4,2021,Delaware
Northeast,3997.5,2021,Delaware
Northeast,2208,2021,Delaware
Northeast,1194.27,2021,Delaware
Northeast,881.28,2021,Delaware
Northeast,513,2021,Delaware
Northeast,770.8,2021,Delaware
Northeast,1252.35,2021,Delaware
Northeast,2399.04,2021,Delaware
Northeast,848,2021,Delaware
Northeast,771.12,2021,Delaware
Northeast,461.1,2021,New Jersey
Northeast,770.8,2021,New Jersey
Northeast,1255.04,2021,New Jersey
Northeast,2119.68,2021,New Jersey
Northeast,909.44,2021,New Jersey
Northeast,750.48,2021,New Jersey
Northeast,308.88,2021,New Jersey
Northeast,657.9,2021,New Jersey
Northeast,976,2021,New Jersey
Northeast,2261,2021,New Jersey
Northeast,774.18,2021,New Jersey
Northeast,612,2021,New Jersey
Northeast,371.79,2021,New Jersey
Northeast,522.72,2021,New Jersey
Northeast,1211.76,2021,New Jersey
Northeast,2932.8,2021,New Jersey
Northeast,1394,2021,New Jersey
Northeast,1425,2021,New Jersey
Northeast,1064,2021,New Jersey
Northeast,1310.36,2021,New Jersey
Northeast,2705.04,2021,New Jersey
Northeast,3229.2,2021,New Jersey
Northeast,2125.2,2021,New Jersey
Northeast,1389.66,2021,New Jersey
Northeast,1368.9,2021,New Jersey
Northeast,1345.5,2021,New Jersey
Northeast,3000,2021,New Jersey
Northeast,4152.92,2021,New Jersey
Northeast,2058,2021,New Jersey
Northeast,1558.44,2021,New Jersey
Northeast,1224.72,2021,New Jersey
Northeast,1527.36,2021,New Jersey
Northeast,3749.22,2021,New Jersey
Northeast,4060.8,2021,New Jersey
Northeast,1993.74,2021,New Jersey
Northeast,1498.5,2021,New Jersey
Northeast,954.72,2021,New Jersey
Northeast,909.88,2021,New Jersey
Northeast,2893.8,2021,New Jersey
Northeast,2794.96,2021,New Jersey
Northeast,1476,2021,New Jersey
Northeast,1054.17,2021,New Jersey
Northeast,745.18,2021,New Jersey
Northeast,790.07,2021,New Jersey
Northeast,1934.5,2021,New Jersey
Northeast,2901.22,2021,New Jersey
Northeast,1512,2021,New Jersey
Northeast,966,2021,New Jersey
Northeast,773.76,2021,New Jersey
Northeast,903.64,2021,New Jersey
Northeast,2234.48,2021,New Jersey
Northeast,3058.56,2021,New Jersey
Northeast,1803.2,2021,New Jersey
Northeast,1664.64,2021,New Jersey
Northeast,1751.75,2021,New Jersey
Northeast,1427.8,2021,New Jersey
Northeast,2845.57,2021,New Jersey
Northeast,3933.6,2021,New Jersey
Northeast,2469.6,2021,New Jersey
Northeast,2229.5,2021,New Jersey
Northeast,1989.51,2021,New Jersey
Northeast,2054.25,2021,New Jersey
Northeast,3217.86,2021,New Jersey
Northeast,2422.5,2021,New Jersey
Northeast,1673.88,2021,New Jersey
Northeast,1008,2021,New Jersey
Northeast,609.84,2021,New Jersey
Northeast,1205.4,2021,New Jersey
Northeast,1498.5,2021,New Jersey
Northeast,2905.5,2021,New Jersey
Northeast,999,2021,New Jersey
Northeast,848.25,2021,New Jersey
Northeast,478.72,2021,Connecticut
Northeast,1293.6,2021,Connecticut
Northeast,1474.2,2021,Connecticut
Northeast,2535,2021,Connecticut
Northeast,1149.12,2021,Connecticut
Northeast,887.4,2021,Connecticut
Northeast,403.2,2021,Connecticut
Northeast,748.8,2021,Connecticut
Northeast,1359.26,2021,Connecticut
Northeast,2700,2021,Connecticut
Northeast,1212.2,2021,Connecticut
Northeast,698.32,2021,Connecticut
Northeast,547.2,2021,Connecticut
Northeast,724.5,2021,Connecticut
Northeast,1242,2021,Connecticut
Northeast,3910.68,2021,Connecticut
Northeast,1857.12,2021,Connecticut
Northeast,1272.8,2021,Connecticut
Northeast,1136.52,2021,Connecticut
Northeast,1540,2021,Connecticut
Northeast,3045.35,2021,Connecticut
Northeast,4812.5,2021,Connecticut
Northeast,2256,2021,Connecticut
Northeast,1644.3,2021,Connecticut
Northeast,1411.2,2021,Connecticut
Northeast,1725.68,2021,Connecticut
Northeast,3375.12,2021,Connecticut
Northeast,5511.24,2021,Connecticut
Northeast,2849.28,2021,Connecticut
Northeast,1568.16,2021,Connecticut
Northeast,1478.4,2021,Connecticut
Northeast,1888.92,2021,Connecticut
Northeast,3843.84,2021,Connecticut
Northeast,4572.15,2021,Connecticut
Northeast,2851.2,2021,Connecticut
Northeast,1463.7,2021,Connecticut
Northeast,1143.08,2021,Connecticut
Northeast,1166.88,2021,Connecticut
Northeast,2887.5,2021,Connecticut
Northeast,3510,2021,Connecticut
Northeast,1833,2021,Connecticut
Northeast,1082.4,2021,Connecticut
Northeast,848.7,2021,Connecticut
Northeast,1071,2021,Connecticut
Northeast,2196.18,2021,Connecticut
Northeast,3666.85,2021,Connecticut
Northeast,1872,2021,Connecticut
Northeast,1116.71,2021,Connecticut
Northeast,760,2021,Connecticut
Northeast,1128.96,2021,Connecticut
Northeast,2331,2021,Connecticut
Northeast,3330,2021,Connecticut
Northeast,2227.68,2021,Connecticut
Northeast,1836,2021,Connecticut
Northeast,1680,2021,Connecticut
Northeast,1795.2,2021,Connecticut
Northeast,2991.55,2021,Connecticut
Northeast,4513.5,2021,Connecticut
Northeast,2627.01,2021,Connecticut
Northeast,1980,2021,Connecticut
Northeast,1936.62,2021,Connecticut
Northeast,2106,2021,Connecticut
Northeast,3451.84,2021,Connecticut
Northeast,1798.6,2021,Connecticut
Northeast,963.9,2021,Connecticut
Northeast,831.6,2021,Connecticut
Northeast,307.4,2021,Connecticut
Northeast,580.8,2021,Connecticut
Northeast,1122.66,2021,Connecticut
Northeast,1982.54,2021,Connecticut
Northeast,575.28,2021,Connecticut
Northeast,588,2021,Connecticut
Northeast,203.58,2021,Rhode Island
Northeast,588.35,2021,Rhode Island
Northeast,1136.85,2021,Rhode Island
Northeast,1887,2021,Rhode Island
Northeast,673.2,2021,Rhode Island
Northeast,609.96,2021,Rhode Island
Northeast,116,2021,Rhode Island
Northeast,396,2021,Rhode Island
Northeast,881.28,2021,Rhode Island
Northeast,1740.48,2021,Rhode Island
Northeast,528,2021,Rhode Island
Northeast,449.28,2021,Rhode Island
Northeast,199.81,2021,Rhode Island
Northeast,264,2021,Rhode Island
Northeast,858,2021,Rhode Island
Northeast,2989,2021,Rhode Island
Northeast,948.15,2021,Rhode Island
Northeast,1263.6,2021,Rhode Island
Northeast,892.32,2021,Rhode Island
Northeast,901.6,2021,Rhode Island
Northeast,2232.36,2021,Rhode Island
Northeast,2918.7,2021,Rhode Island
Northeast,1808.1,2021,Rhode Island
Northeast,1394.25,2021,Rhode Island
Northeast,1263.6,2021,Rhode Island
Northeast,1141.44,2021,Rhode Island
Northeast,2288.88,2021,Rhode Island
Northeast,3456.9,2021,Rhode Island
Northeast,1660.5,2021,Rhode Island
Northeast,1250.6,2021,Rhode Island
Northeast,1115.92,2021,Rhode Island
Northeast,1184.4,2021,Rhode Island
Northeast,2900,2021,Rhode Island
Northeast,3157.44,2021,Rhode Island
Northeast,1796.34,2021,Rhode Island
Northeast,1567.5,2021,Rhode Island
Northeast,764.79,2021,Rhode Island
Northeast,558,2021,Rhode Island
Northeast,2442.96,2021,Rhode Island
Northeast,2247.75,2021,Rhode Island
Northeast,1155.84,2021,Rhode Island
Northeast,697.68,2021,Rhode Island
Northeast,568.62,2021,Rhode Island
Northeast,520.29,2021,Rhode Island
Northeast,1538.16,2021,Rhode Island
Northeast,2491,2021,Rhode Island
Northeast,1262.24,2021,Rhode Island
Northeast,678.6,2021,Rhode Island
Northeast,540.5,2021,Rhode Island
Northeast,418,2021,Rhode Island
Northeast,1893.12,2021,Rhode Island
Northeast,2560.25,2021,Rhode Island
Northeast,1304.1,2021,Rhode Island
Northeast,1658.88,2021,Rhode Island
Northeast,1531.2,2021,Rhode Island
Northeast,1122.88,2021,Rhode Island
Northeast,2402.4,2021,Rhode Island
Northeast,3645,2021,Rhode Island
Northeast,1684.8,2021,Rhode Island
Northeast,1773.78,2021,Rhode Island
Northeast,1560,2021,Rhode Island
Northeast,1637.44,2021,Rhode Island
Northeast,2805,2021,Rhode Island
Northeast,2058.84,2021,Rhode Island
Northeast,1136.96,2021,Rhode Island
Northeast,709.56,2021,Rhode Island
Northeast,335.92,2021,Rhode Island
Northeast,767.52,2021,Rhode Island
Northeast,1090.6,2021,Rhode Island
Northeast,2066.4,2021,Rhode Island
Northeast,654.36,2021,Rhode Island
Northeast,661.2,2021,Rhode Island
Northeast,826.88,2021,Massachusetts
Northeast,747.84,2021,Massachusetts
Northeast,1254,2021,Massachusetts
Northeast,2123.44,2021,Massachusetts
Northeast,803.7,2021,Massachusetts
Northeast,546,2021,Massachusetts
Northeast,1064.88,2021,Massachusetts
Northeast,520.26,2021,Massachusetts
Northeast,863.46,2021,Massachusetts
Northeast,2000.7,2021,Massachusetts
Northeast,732.6,2021,Massachusetts
Northeast,416.15,2021,Massachusetts
Northeast,436.8,2021,Massachusetts
Northeast,614.46,2021,Massachusetts
Northeast,1424.28,2021,Massachusetts
Northeast,2939.91,2021,Massachusetts
Northeast,1091.34,2021,Massachusetts
Northeast,918.4,2021,Massachusetts
Northeast,806.52,2021,Massachusetts
Northeast,1026,2021,Massachusetts
Northeast,1984.4,2021,Massachusetts
Northeast,3320.1,2021,Massachusetts
Northeast,1855.56,2021,Massachusetts
Northeast,1028.16,2021,Massachusetts
Northeast,932.75,2021,Massachusetts
Northeast,1143.42,2021,Massachusetts
Northeast,2181.6,2021,Massachusetts
Northeast,3276,2021,Massachusetts
Northeast,2212.35,2021,Massachusetts
Northeast,1168.09,2021,Massachusetts
Northeast,887.04,2021,Massachusetts
Northeast,1405.56,2021,Massachusetts
Northeast,2956.8,2021,Massachusetts
Northeast,3542,2021,Massachusetts
Northeast,1695.76,2021,Massachusetts
Northeast,1014.3,2021,Massachusetts
Northeast,771.12,2021,Massachusetts
Northeast,814,2021,Massachusetts
Northeast,2375.1,2021,Massachusetts
Northeast,3005.1,2021,Massachusetts
Northeast,1234.8,2021,Massachusetts
Northeast,591.63,2021,Massachusetts
Northeast,604.8,2021,Massachusetts
Northeast,636.48,2021,Massachusetts
Northeast,1615.95,2021,Massachusetts
Northeast,3078,2021,Massachusetts
Northeast,1335.6,2021,Massachusetts
Northeast,630.7,2021,Massachusetts
Northeast,554.04,2021,Massachusetts
Northeast,585.9,2021,Massachusetts
Northeast,1887.6,2021,Massachusetts
Northeast,3012.58,2021,Massachusetts
Northeast,2059.2,2021,Massachusetts
Northeast,1494,2021,Massachusetts
Northeast,1591.2,2021,Massachusetts
Northeast,1675.8,2021,Massachusetts
Northeast,2822.4,2021,Massachusetts
Northeast,3936,2021,Massachusetts
Northeast,2226,2021,Massachusetts
Northeast,1949.22,2021,Massachusetts
Northeast,1482,2021,Massachusetts
Northeast,2031.12,2021,Massachusetts
Northeast,3203.2,2021,Massachusetts
Northeast,3678.4,2021,Massachusetts
Northeast,2368.8,2021,Massachusetts
Northeast,1310.4,2021,Massachusetts
Northeast,840.84,2021,Massachusetts
Northeast,1661.92,2021,Massachusetts
Northeast,2199.12,2021,Massachusetts
Northeast,3834.32,2021,Massachusetts
Northeast,1610.4,2021,Massachusetts
Northeast,1221,2021,Massachusetts
Northeast,745.2,2021,Vermont
Northeast,1701,2021,Vermont
Northeast,1973.7,2021,Vermont
Northeast,3748.8,2021,Vermont
Northeast,1675.8,2021,Vermont
Northeast,1282.82,2021,Vermont
Northeast,670.32,2021,Vermont
Northeast,1174.53,2021,Vermont
Northeast,1804,2021,Vermont
Northeast,3145.52,2021,Vermont
Northeast,1396.64,2021,Vermont
Northeast,1040,2021,Vermont
Northeast,792,2021,Vermont
Northeast,891.48,2021,Vermont
Northeast,2019.6,2021,Vermont
Northeast,4827.9,2021,Vermont
Northeast,2419.2,2021,Vermont
Northeast,1690.5,2021,Vermont
Northeast,1405.3,2021,Vermont
Northeast,1861.2,2021,Vermont
Northeast,3744,2021,Vermont
Northeast,5483.32,2021,Vermont
Northeast,3627.32,2021,Vermont
Northeast,1713.15,2021,Vermont
Northeast,1903.5,2021,Vermont
Northeast,2349,2021,Vermont
Northeast,3772.08,2021,Vermont
Northeast,5601.96,2021,Vermont
Northeast,3284.4,2021,Vermont
Northeast,2163.84,2021,Vermont
Northeast,2028.6,2021,Vermont
Northeast,2385.72,2021,Vermont
Northeast,3965,2021,Vermont
Northeast,6124.8,2021,Vermont
Northeast,3314.62,2021,Vermont
Northeast,2318.4,2021,Vermont
Northeast,1566.04,2021,Vermont
Northeast,1815.45,2021,Vermont
Northeast,3235.44,2021,Vermont
Northeast,4373.04,2021,Vermont
Northeast,2550,2021,Vermont
Northeast,1288,2021,Vermont
Northeast,1146.6,2021,Vermont
Northeast,1363,2021,Vermont
Northeast,2531.1,2021,Vermont
Northeast,4947.6,2021,Vermont
Northeast,2389.5,2021,Vermont
Northeast,1593,2021,Vermont
Northeast,1214.4,2021,Vermont
Northeast,1615.68,2021,Vermont
Northeast,3048.03,2021,Vermont
Northeast,4838.4,2021,Vermont
Northeast,2583.9,2021,Vermont
Northeast,2626.56,2021,Vermont
Northeast,2062.5,2021,Vermont
Northeast,2680,2021,Vermont
Northeast,3487.4,2021,Vermont
Northeast,6451.2,2021,Vermont
Northeast,3025,2021,Vermont
Northeast,2921.05,2021,Vermont
Northeast,2041.2,2021,Vermont
Northeast,2604.96,2021,Vermont
Northeast,3748.16,2021,Vermont
Northeast,3530.45,2021,Vermont
Northeast,2170.35,2021,Vermont
Northeast,1385.1,2021,Vermont
Northeast,791.2,2021,Vermont
Northeast,1453.76,2021,Vermont
Northeast,1940.4,2021,Vermont
Northeast,4674.6,2021,Vermont
Northeast,1721.25,2021,Vermont
Northeast,1544.4,2021,Vermont
Northeast,1047.48,2021,New Hampshire
Northeast,1998.64,2021,New Hampshire
Northeast,2163.84,2021,New Hampshire
Northeast,4042.5,2021,New Hampshire
Northeast,1724.31,2021,New Hampshire
Northeast,1168.5,2021,New Hampshire
Northeast,702.24,2021,New Hampshire
Northeast,1566,2021,New Hampshire
Northeast,1586.25,2021,New Hampshire
Northeast,3917.76,2021,New Hampshire
Northeast,1832.6,2021,New Hampshire
Northeast,1220.56,2021,New Hampshire
Northeast,883.96,2021,New Hampshire
Northeast,1359.45,2021,New Hampshire
Northeast,2073.68,2021,New Hampshire
Northeast,5868.16,2021,New Hampshire
Northeast,2536.92,2021,New Hampshire
Northeast,2099.16,2021,New Hampshire
Northeast,1664,2021,New Hampshire
Northeast,2211.3,2021,New Hampshire
Northeast,3438.5,2021,New Hampshire
Northeast,5284.63,2021,New Hampshire
Northeast,3512.88,2021,New Hampshire
Northeast,2052.16,2021,New Hampshire
Northeast,1987.44,2021,New Hampshire
Northeast,2425.2,2021,New Hampshire
Northeast,4280.76,2021,New Hampshire
Northeast,6648.32,2021,New Hampshire
Northeast,3602.5,2021,New Hampshire
Northeast,2413.26,2021,New Hampshire
Northeast,1982.2,2021,New Hampshire
Northeast,2509.2,2021,New Hampshire
Northeast,4296.32,2021,New Hampshire
Northeast,5997.6,2021,New Hampshire
Northeast,4228.2,2021,New Hampshire
Northeast,2457,2021,New Hampshire
Northeast,1542.24,2021,New Hampshire
Northeast,1938.15,2021,New Hampshire
Northeast,3188.48,2021,New Hampshire
Northeast,4724.72,2021,New Hampshire
Northeast,2667.6,2021,New Hampshire
Northeast,1677,2021,New Hampshire
Northeast,1246.56,2021,New Hampshire
Northeast,1733.76,2021,New Hampshire
Northeast,3065.44,2021,New Hampshire
Northeast,4036.48,2021,New Hampshire
Northeast,2760.24,2021,New Hampshire
Northeast,1401.84,2021,New Hampshire
Northeast,1253.02,2021,New Hampshire
Northeast,1404.38,2021,New Hampshire
Northeast,2799.36,2021,New Hampshire
Northeast,4216.68,2021,New Hampshire
Northeast,3159.52,2021,New Hampshire
Northeast,2948.4,2021,New Hampshire
Northeast,2176,2021,New Hampshire
Northeast,2415.42,2021,New Hampshire
Northeast,4252.56,2021,New Hampshire
Northeast,6599.45,2021,New Hampshire
Northeast,3731.75,2021,New Hampshire
Northeast,2812.32,2021,New Hampshire
Northeast,2400.64,2021,New Hampshire
Northeast,3341.1,2021,New Hampshire
Northeast,4242.42,2021,New Hampshire
Northeast,3468.4,2021,New Hampshire
Northeast,1974,2021,New Hampshire
Northeast,1386,2021,New Hampshire
Northeast,707.07,2021,New Hampshire
Northeast,1198.8,2021,New Hampshire
Northeast,1895.4,2021,New Hampshire
Northeast,4048.2,2021,New Hampshire
Northeast,1438.42,2021,New Hampshire
Northeast,1427.6,2021,New Hampshire
Northeast,6789.12,2020,New York
Northeast,4032,2020,New York
Northeast,4144,2020,New York
Northeast,3742.92,2020,New York
Northeast,4868.46,2020,New York
Northeast,4012.8,2020,New York
Northeast,6658.08,2020,New York
Northeast,4054.05,2020,New York
Northeast,3927.68,2020,New York
Northeast,3015.68,2020,New York
Northeast,4605.3,2020,New York
Northeast,3654,2020,New York
Northeast,8112,2020,New York
Northeast,3969,2020,New York
Northeast,3475.98,2020,New York
Northeast,2976,2020,New York
Northeast,3976.64,2020,New York
Northeast,3139.56,2020,New York
Northeast,6629.04,2020,New York
Northeast,3638.25,2020,New York
Northeast,3351.6,2020,New York
Northeast,3314.83,2020,New York
Northeast,4451.04,2020,New York
Northeast,3506.49,2020,New York
Northeast,8374.08,2020,New York
Northeast,3833.2,2020,New York
Northeast,4354.56,2020,New York
Northeast,3814.8,2020,New York
Northeast,4606,2020,New York
Northeast,4083.2,2020,New York
Northeast,9776,2020,New York
Northeast,4739.6,2020,New York
Northeast,4490.32,2020,New York
Northeast,4288.68,2020,New York
Northeast,4406.4,2020,New York
Northeast,5107.84,2020,New York
Northeast,9929.92,2020,New York
Northeast,4824.06,2020,New York
Northeast,4336.5,2020,New York
Northeast,3496.5,2020,New York
Northeast,4347.92,2020,New York
Northeast,4466.88,2020,New York
Northeast,7995,2020,New York
Northeast,4516.22,2020,New York
Northeast,4298.66,2020,New York
Northeast,5184,2020,New York
Northeast,3959.01,2020,New York
Northeast,5112,2020,New York
Northeast,8751.6,2020,New York
Northeast,4966.5,2020,New York
Northeast,4422.6,2020,New York
Northeast,4057.56,2020,New York
Northeast,5128.2,2020,New York
Northeast,4725,2020,New York
Northeast,4716.48,2020,New York
Northeast,4620,2020,New York
Northeast,10381.28,2020,New York
Northeast,4492.8,2020,New York
Northeast,5309.64,2020,New York
Northeast,4095.9,2020,New York
Northeast,4737.6,2020,New York
Northeast,4778.48,2020,New York
Northeast,11289.6,2020,New York
Northeast,4665.5,2020,New York
Northeast,5594.4,2020,New York
Northeast,5018.4,2020,New York
Northeast,4955.04,2020,New York
Northeast,4896,2020,New York
Northeast,2106,2020,New York
Northeast,2597.4,2020,New York
Northeast,2506.14,2020,New York
Northeast,2948.4,2020,New York
South,1555.84,2020,Texas
South,3136,2020,Texas
South,2091,2020,Texas
South,2791.74,2020,Texas
South,2612.52,2020,Texas
South,2769,2020,Texas
South,1478.4,2020,Texas
South,3303.3,2020,Texas
South,2570.4,2020,Texas
South,3077.1,2020,Texas
South,2163.84,2020,Texas
South,2937.6,2020,Texas
South,1736,2020,Texas
South,3636.6,2020,Texas
South,2604.06,2020,Texas
South,3638.34,2020,Texas
South,2060.16,2020,Texas
South,2862.72,2020,Texas
South,2069.24,2020,Texas
South,4039.2,2020,Texas
South,2948.4,2020,Texas
South,3616.2,2020,Texas
South,2042.4,2020,Texas
South,3873.45,2020,Texas
South,2205,2020,Texas
South,5380.8,2020,Texas
South,3386.6,2020,Texas
South,4476.78,2020,Texas
South,2851.2,2020,Texas
South,3282.24,2020,Texas
South,2050.88,2020,Texas
South,7581,2020,Texas
South,3422,2020,Texas
South,3830.4,2020,Texas
South,4446.86,2020,Texas
South,3261.44,2020,Texas
South,2577.96,2020,Texas
South,5653.44,2020,Texas
South,3046.95,2020,Texas
South,3824.7,2020,Texas
South,4446.86,2020,Texas
South,3096,2020,Texas
South,2713.2,2020,Texas
South,5686.2,2020,Texas
South,3659.04,2020,Texas
South,3019.2,2020,Texas
South,4309.2,2020,Texas
South,3700,2020,Texas
South,2669.76,2020,Texas
South,7134.12,2020,Texas
South,3288.48,2020,Texas
South,2804.88,2020,Texas
South,3679.65,2020,Texas
South,3451.68,2020,Texas
South,2382.8,2020,Texas
South,5410.26,2020,Texas
South,3488.4,2020,Texas
South,3794.4,2020,Texas
South,3726.06,2020,Texas
South,4140,2020,Texas
South,1872,2020,Texas
South,7248.12,2020,Texas
South,4262.4,2020,Texas
South,4755.24,2020,Texas
South,4303.12,2020,Texas
South,3931.2,2020,Texas
South,2246.4,2020,Texas
South,6900.3,2020,Texas
South,3088.8,2020,Texas
South,1882.32,2020,Texas
South,3756.06,2020,Texas
South,2759.4,2020,Texas
West,3549.96,2020,California
West,1761.48,2020,California
West,3398.64,2020,California
West,2151,2020,California
West,4050.8,2020,California
West,2519.4,2020,California
West,3950.1,2020,California
West,1524.6,2020,California
West,3818.88,2020,California
West,2072.07,2020,California
West,4145.4,2020,California
West,3133.44,2020,California
West,4681.8,2020,California
West,2009,2020,California
West,4119.2,2020,California
West,2754,2020,California
West,4556.76,2020,California
West,3068.16,2020,California
West,4158.56,2020,California
West,2886.1,2020,California
West,5227.2,2020,California
West,3208.41,2021,California
West,4554,2021,California
West,4021.92,2021,California
West,5083.26,2021,California
West,3001.5,2021,California
West,6011.83,2021,California
West,3840,2021,California
West,5310.9,2021,California
West,3765.44,2021,California
West,5260.64,2021,California
West,4773.6,2021,California
West,5266.04,2021,California
West,3092.88,2021,California
West,4857.6,2021,California
West,4090.32,2021,California
West,5913.6,2021,California
West,2808.96,2021,California
West,5436,2021,California
West,2874.52,2021,California
West,4932.72,2021,California
West,4508.4,2021,California
West,8844.69,2021,California
West,3352.8,2021,California
West,4018,2021,California
West,2049.18,2021,California
West,3288.48,2021,California
West,2600.91,2021,California
West,4644,2021,California
West,2019.6,2021,California
West,3433.32,2021,California
West,1965.6,2021,California
West,2910.6,2021,California
West,2903.46,2021,California
West,5193.5,2021,California
West,1236.48,2021,California
West,3589.95,2021,California
West,2815.2,2021,California
West,3359.2,2021,California
West,2253.3,2021,California
West,5465.16,2021,California
West,2150.4,2021,California
West,4250.4,2021,California
West,3207.12,2021,California
West,3717.12,2021,California
West,3252,2021,California
West,5478.2,2021,California
West,2176,2021,California
West,2504.32,2021,California
West,2352,2021,California
West,3281.04,2021,California
West,2282.28,2021,California
West,3292.2,2021,California
West,1400.7,2021,California
West,3091.2,2021,California
West,1999.5,2021,California
West,3090.78,2021,California
West,2495.26,2021,California
West,3192,2021,California
West,1730.56,2021,California
West,2787.84,2021,California
West,2298.24,2021,California
West,3354.78,2021,California
West,2471.04,2021,California
West,2718.72,2021,California
West,1472.46,2021,California
West,3536.48,2021,California
West,2070.6,2021,California
West,3679.16,2021,California
West,2037.94,2021,California
West,3453.82,2021,California
West,2619.54,2021,California
West,3609.6,2021,California
West,2254.2,2021,California
West,3483,2021,California
West,2420.22,2021,California
West,3138.8,2021,California
West,1948.76,2021,California
West,4704.48,2021,California
West,2362.5,2021,California
West,3425.1,2021,California
West,2296.96,2021,California
West,3861,2021,California
West,2787.84,2021,California
West,4018.5,2021,California
West,2918.56,2021,California
West,3643.2,2021,California
West,2644.8,2021,California
West,5107.2,2021,California
