sales,date
5166,Jan-21
5246,Jan-21
3564,Jan-21
2832,Jan-21
5117,Jan-21
5536,Jan-21
4715,Jan-21
5376,Jan-21
4004,Jan-21
2880,Jan-21
4704,Jan-21
7084,Jan-21
4343,Jan-21
5280,Jan-21
2808,Jan-21
2464,Jan-21
5555,Jan-21
5850,Jan-21
4346,Jan-21
4884,Jan-21
3344,Jan-21
2501,Jan-21
6372,Jan-21
6084,Jan-21
6174,Jan-21
7260,Jan-21
4028,Jan-21
3075,Jan-21
8250,Feb-21
7511,Feb-21
6396,Feb-21
6292,Feb-21
4068,Feb-21
5208,Feb-21
8294,Feb-21
8526,Feb-21
10152,Feb-21
6370,Feb-21
4346,Feb-21
5512,Feb-21
6272,Feb-21
7380,Feb-21
7488,Feb-21
4914,Feb-21
4756,Feb-21
5000,Feb-21
7198,Feb-21
7040,Feb-21
7840,Feb-21
4756,Feb-21
4620,Feb-21
5292,Feb-21
6264,Feb-21
6346,Feb-21
7266,Feb-21
4551,Feb-21
4641,Mar-21
5763,Mar-21
7448,Mar-21
8036,Mar-21
8190,Mar-21
5586,Mar-21
6149,Mar-21
6360,Mar-21
7150,Mar-21
3780,Mar-21
5278,Mar-21
3510,Mar-21
4320,Mar-21
3705,Mar-21
4125,Mar-21
4056,Mar-21
5973,Mar-21
3904,Mar-21
3564,Mar-21
3071,Mar-21
4256,Mar-21
5103,Mar-21
6031,Mar-21
3472,Mar-21
3333,Mar-21
2691,Mar-21
3663,Mar-21
3211,Mar-21
4224,Mar-21
2565,Mar-21
2576,Mar-21
2352,Apr-21
3864,Apr-21
2646,Apr-21
5014,Apr-21
3420,Apr-21
3834,Apr-21
4346,Apr-21
7676,Apr-21
7812,Apr-21
8484,Apr-21
6084,Apr-21
6264,Apr-21
6235,Apr-21
11564,Apr-21
7740,Apr-21
8858,Apr-21
9468,Apr-21
5957,Apr-21
7095,Apr-21
11596,Apr-21
9553,Apr-21
12582,Apr-21
13110,Apr-21
5586,Apr-21
6517,Apr-21
9593,Apr-21
8918,Apr-21
7943,Apr-21
9828,Apr-21
5300,Apr-21
5640,May-21
6846,May-21
5709,May-21
4800,May-21
5292,May-21
3724,May-21
2816,May-21
5633,May-21
5684,May-21
5481,May-21
8700,May-21
6916,May-21
5763,May-21
9971,May-21
10600,May-21
12240,May-21
11340,May-21
8046,May-21
7000,May-21
13725,May-21
3808,May-21
1792,May-21
1560,May-21
513,May-21
1505,May-21
2176,May-21
3808,May-21
1254,May-21
1081,May-21
406,May-21
1271,May-21
1920,Jun-21
4636,Jun-21
1014,Jun-21
1131,Jun-21
0,Jun-21
585,Jun-21
1406,Jun-21
3990,Jun-21
736,Jun-21
483,Jun-21
0,Jun-21
252,Jun-21
1326,Jun-21
5192,Jun-21
1254,Jun-21
960,Jun-21
238,Jun-21
598,Jun-21
2091,Jun-21
4320,Jun-21
1440,Jun-21
1242,Jun-21
1053,Jun-21
1764,Jun-21
4165,Jun-21
7095,Jun-21
2997,Jun-21
2142,Jun-21
1518,Jun-21
1804,Jun-21
4459,Jul-21
5945,Jul-21
3360,Jul-21
1872,Jul-21
1102,Jul-21
999,Jul-21
3036,Jul-21
4256,Jul-21
1848,Jul-21
450,Jul-21
437,Jul-21
609,Jul-21
1326,Jul-21
3384,Jul-21
1189,Jul-21
406,Jul-21
203,Jul-21
259,Jul-21
1672,Jul-21
3108,Jul-21
1189,Jul-21
725,Jul-21
972,Jul-21
1296,Jul-21
3074,Jul-21
5733,Jul-21
2268,Jul-21
2340,Jul-21
1444,Jul-21
1755,Jul-21
3510,Jul-21
3857,Aug-21
5684,Aug-21
3864,Aug-21
4554,Aug-21
3256,Aug-21
4416,Aug-21
3744,Aug-21
5742,Aug-21
4096,Aug-21
3136,Aug-21
2584,Aug-21
4158,Aug-21
4564,Aug-21
6768,Aug-21
3159,Aug-21
3465,Aug-21
2701,Aug-21
3536,Aug-21
3705,Aug-21
3591,Aug-21
1666,Aug-21
2034,Aug-21
1702,Aug-21
2980,Aug-21
1827,Aug-21
3591,Aug-21
2595,Aug-21
4590,Aug-21
5880,Aug-21
8729,Aug-21
8729,Aug-21
9947,Sep-21
8316,Sep-21
7380,Sep-21
7105,Sep-21
12250,Sep-21
9064,Sep-21
10535,Sep-21
10414,Sep-21
7612,Sep-21
5895,Sep-21
13440,Sep-21
8550,Sep-21
10920,Sep-21
13668,Sep-21
5474,Sep-21
6150,Sep-21
10738,Sep-21
8925,Sep-21
7200,Sep-21
11092,Sep-21
5510,Sep-21
3608,Sep-21
5550,Sep-21
3799,Sep-21
4582,Sep-21
3968,Sep-21
2912,Sep-21
2262,Sep-21
5148,Sep-21
3042,Sep-21
3211,Oct-21
6192,Oct-21
5764,Oct-21
5328,Oct-21
10528,Oct-21
13048,Oct-21
13050,Oct-21
11200,Oct-21
9009,Oct-21
8410,Oct-21
13804,Oct-21
4446,Oct-21
2850,Oct-21
1764,Oct-21
952,Oct-21
1974,Oct-21
2584,Oct-21
5320,Oct-21
1710,Oct-21
1740,Oct-21
646,Oct-21
2070,Oct-21
2331,Oct-21
4953,Oct-21
1794,Oct-21
1404,Oct-21
416,Oct-21
1421,Oct-21
1800,Oct-21
4514,Oct-21
1628,Oct-21
1188,Nov-21
693,Nov-21
940,Nov-21
2457,Nov-21
7488,Nov-21
2880,Nov-21
1974,Nov-21
1394,Nov-21
2142,Nov-21
4032,Nov-21
8532,Nov-21
3696,Nov-21
2436,Nov-21
2091,Nov-21
2650,Nov-21
4760,Nov-21
7293,Nov-21
3864,Nov-21
2709,Nov-21
1892,Nov-21
3180,Nov-21
6554,Dec-21
7350,Dec-21
4410,Dec-21
2788,Dec-21
2091,Dec-21
2214,Dec-21
4914,Dec-21
6466,Dec-21
3220,Dec-21
1558,Dec-21
1512,Dec-21
1872,Dec-21
3363,Sep-21
6600,Oct-21
3186,Oct-21
1612,Oct-21
1300,Oct-21
1647,Oct-21
3808,Oct-21
6076,Nov-21
2704,Nov-21
2860,Nov-21
2484,Nov-21
2460,Nov-21
4221,Nov-21
8556,Dec-21
3922,Dec-21
3536,Dec-21
2600,Dec-21
3240,Dec-21
5175,Dec-21
3234,Jan-21
4469,Jan-21
4343,Jan-21
2537,Jan-21
4368,Jan-21
8823,Feb-21
3445,Feb-21
3311,Feb-21
2254,Feb-21
4500,Feb-21
5304,Feb-21
8109,Mar-21
3380,Mar-21
2829,Mar-21
1764,Mar-21
3392,Mar-21
3816,Mar-21
7074,Apr-21
3050,Apr-21
2684,Apr-21
2068,Apr-21
2296,Apr-21
4116,Apr-21
9440,May-21
4032,May-21
4452,May-21
3213,May-21
4278,May-21
6700,May-21
11151,Jun-21
6160,Jun-21
4293,Jun-21
4770,Jun-21
5040,Jun-21
8442,Jun-21
11466,Jul-21
6549,Jul-21
5406,Jul-21
3825,Jul-21
5551,Jul-21
8710,Jul-21
9617,Aug-21
5936,Aug-21
5508,Aug-21
3604,Aug-21
4030,Aug-21
6968,Aug-21
8384,Sep-21
5005,Sep-21
2950,Sep-21
2800,Sep-21
3720,Sep-21
5376,Sep-21
7684,Oct-21
4620,Oct-21
2714,Oct-21
2478,Oct-21
3124,Oct-21
6059,Oct-21
8364,Nov-21
4779,Nov-21
5487,Nov-21
5580,Nov-21
5727,Nov-21
7474,Nov-21
12006,Dec-21
6720,Dec-21
3597,Jan-21
4687,Jan-21
4633,Jan-21
2408,Jan-21
2116,Jan-21
5166,Jan-21
4719,Feb-21
4116,Feb-21
4136,Feb-21
2296,Feb-21
1786,Feb-21
4488,Feb-21
5940,Mar-21
4914,Mar-21
5757,Mar-21
3588,Mar-21
1980,Mar-21
4250,Mar-21
7670,Apr-21
4941,Apr-21
5460,Apr-21
3504,Apr-21
2184,Apr-21
6204,Apr-21
8058,May-21
5684,May-21
5488,May-21
4160,May-21
2530,May-21
9867,May-21
14070,Jun-21
11232,Jun-21
12780,Jun-21
9842,Jun-21
7304,Jun-21
16393,Jun-21
15392,Jul-21
14742,Jul-21
11850,Jul-21
9490,Jul-21
11920,Jul-21
14784,Jul-21
16590,Aug-21
15478,Aug-21
10368,Aug-21
9514,Aug-21
10143,Aug-21
6336,Aug-21
9238,Sep-21
10281,Sep-21
6720,Sep-21
5270,Sep-21
6461,Sep-21
5880,Sep-21
6448,Oct-21
8418,Oct-21
4872,Oct-21
4150,Oct-21
4410,Oct-21
4800,Oct-21
8058,Nov-21
9408,Nov-21
6150,Nov-21
6240,Nov-21
9379,Nov-21
11480,Nov-21
12852,Dec-21
14014,Dec-21
9990,Dec-21
10585,Dec-21
10752,Dec-21
12638,Dec-21
4370,Jan-21
5904,Jan-21
5535,Jan-21
3619,Jan-21
3672,Jan-21
6076,Jan-21
4932,Feb-21
5439,Feb-21
5439,Feb-21
3330,Feb-21
3120,Feb-21
5076,Feb-21
7360,Mar-21
5800,Mar-21
6785,Mar-21
5278,Mar-21
2684,Mar-21
5454,Mar-21
8556,Apr-21
6468,Apr-21
7920,Apr-21
4368,Apr-21
3422,Apr-21
7848,Apr-21
8990,May-21
7680,May-21
7021,May-21
5192,May-21
3536,May-21
11591,May-21
13603,Jun-21
12992,Jun-21
16800,Jun-21
11935,Jun-21
11214,Jun-21
22454,Jun-21
21663,Jul-21
19800,Jul-21
16254,Jul-21
14760,Jul-21
17355,Jul-21
16463,Jul-21
18531,Aug-21
15862,Aug-21
14742,Aug-21
11011,Aug-21
10582,Aug-21
7047,Aug-21
8120,Sep-21
8100,Sep-21
4050,Sep-21
3510,Sep-21
4736,Sep-21
3825,Sep-21
4700,Oct-21
8496,Oct-21
6160,Oct-21
5763,Oct-21
5782,Oct-21
6760,Oct-21
8788,Nov-21
9450,Nov-21
7791,Nov-21
9600,Nov-21
9548,Nov-21
13932,Nov-21
15552,Dec-21
16400,Dec-21
13050,Dec-21
14040,Dec-21
12642,Dec-21
13572,Dec-21
10455,Jan-21
8316,Jan-21
5408,Jan-21
5365,Jan-21
8415,Jan-21
7744,Jan-21
10296,Feb-21
5796,Feb-21
5742,Feb-21
4921,Feb-21
7700,Feb-21
7644,Feb-21
11088,Mar-21
7260,Mar-21
5313,Mar-21
4134,Mar-21
6783,Mar-21
6923,Mar-21
10416,Apr-21
6321,Apr-21
5168,Apr-21
4995,Apr-21
6200,Apr-21
6396,Apr-21
13050,May-21
8533,May-21
7840,May-21
6110,May-21
7672,May-21
9971,May-21
15517,Jun-21
9450,Jun-21
7200,Jun-21
7056,Jun-21
9300,Jun-21
12489,Jun-21
14573,Jul-21
10976,Jul-21
8619,Jul-21
7950,Jul-21
10416,Jul-21
12804,Jul-21
15500,Aug-21
11550,Aug-21
9588,Aug-21
6150,Aug-21
7748,Aug-21
11990,Aug-21
11900,Sep-21
7824,Sep-21
5658,Sep-21
6028,Sep-21
6681,Sep-21
9204,Sep-21
11856,Oct-21
7176,Oct-21
6302,Oct-21
6075,Oct-21
8850,Oct-21
9984,Oct-21
12152,Nov-21
7938,Nov-21
6615,Nov-21
6768,Nov-21
9548,Nov-21
11968,Nov-21
14455,Dec-21
8619,Dec-21
8476,Dec-21
8370,Dec-21
9300,Dec-21
12558,Dec-21
8424,Jan-21
6084,Jan-21
4872,Jan-21
4454,Jan-21
7105,Jan-21
5928,Jan-21
8806,Feb-21
5365,Feb-21
4147,Feb-21
3936,Feb-21
6815,Feb-21
6612,Feb-21
9348,Mar-21
4847,Mar-21
4023,Mar-21
3696,Mar-21
5922,Mar-21
6105,Mar-21
8112,Apr-21
5460,Apr-21
4060,Apr-21
3927,Apr-21
4982,Apr-21
5364,Apr-21
11070,May-21
6232,May-21
5655,May-21
5109,May-21
5985,May-21
8112,May-21
11362,Jun-21
7056,Jun-21
4978,Jun-21
5320,Jun-21
6615,Jun-21
8150,Jun-21
10944,Jul-21
7172,Jul-21
5662,Jul-21
5850,Jul-21
6576,Jul-21
9996,Jul-21
11985,Aug-21
7009,Aug-21
5434,Aug-21
5586,Aug-21
6580,Aug-21
10192,Aug-21
9984,Sep-21
6600,Sep-21
5206,Sep-21
5130,Sep-21
6000,Sep-21
9048,Sep-21
10100,Oct-21
7656,Oct-21
5250,Oct-21
4879,Oct-21
6912,Oct-21
8250,Oct-21
11554,Nov-21
7014,Nov-21
6132,Nov-21
5670,Nov-21
7293,Nov-21
8855,Nov-21
11648,Dec-21
7392,Dec-21
7260,Dec-21
5940,Dec-21
7830,Dec-21
9744,Dec-21
2639,Jan-21
3780,Jan-21
3549,Jan-21
2052,Jan-21
1890,Jan-21
4408,Jan-21
3051,Feb-21
3780,Feb-21
3432,Feb-21
2204,Feb-21
1596,Feb-21
3078,Feb-21
5434,Mar-21
3825,Mar-21
4732,Mar-21
3120,Mar-21
1530,Mar-21
3822,Mar-21
6448,Apr-21
4071,Apr-21
4845,Apr-21
2352,Apr-21
1715,Apr-21
4992,Apr-21
5750,May-21
4998,May-21
4400,May-21
3243,May-21
2156,May-21
8512,May-21
12349,Jun-21
10912,Jun-21
14235,Jun-21
10224,Jun-21
8424,Jun-21
17472,Jun-21
20145,Jul-21
16443,Jul-21
15652,Jul-21
12218,Jul-21
13770,Jul-21
17280,Jul-21
19920,Aug-21
15352,Aug-21
13041,Aug-21
7326,Aug-21
6784,Aug-21
5475,Aug-21
5198,Sep-21
5876,Sep-21
3055,Sep-21
2430,Sep-21
3248,Sep-21
2940,Sep-21
3876,Oct-21
7242,Oct-21
4370,Oct-21
4018,Oct-21
4611,Oct-21
6018,Oct-21
6510,Nov-21
7943,Nov-21
5934,Nov-21
5876,Nov-21
8103,Nov-21
11026,Nov-21
13500,Dec-21
16650,Dec-21
9856,Dec-21
10720,Dec-21
9576,Dec-21
12300,Dec-21
6902,Jan-21
5236,Jan-21
3427,Jan-21
3364,Jan-21
5246,Jan-21
4554,Jan-21
6800,Feb-21
3861,Feb-21
3450,Feb-21
3052,Feb-21
5166,Feb-21
4554,Feb-21
7344,Mar-21
4032,Mar-21
3100,Mar-21
2639,Mar-21
4042,Mar-21
4719,Mar-21
5792,Apr-21
4218,Apr-21
3645,Apr-21
3488,Apr-21
5400,Apr-21
5624,Apr-21
9936,May-21
7050,May-21
5852,May-21
5292,May-21
6448,May-21
8250,May-21
10712,Jun-21
7682,Jun-21
5658,Jun-21
6794,Jun-21
8664,Jun-21
10140,Jun-21
12825,Jul-21
10017,Jul-21
7958,Jul-21
7426,Jul-21
7722,Jul-21
13020,Jul-21
14465,Aug-21
9750,Aug-21
6048,Aug-21
4828,Aug-21
5670,Aug-21
7920,Aug-21
9744,Sep-21
6438,Sep-21
4930,Sep-21
4046,Sep-21
5248,Sep-21
8304,Sep-21
11025,Oct-21
6179,Oct-21
4551,Oct-21
4408,Oct-21
5376,Oct-21
7124,Oct-21
9604,Nov-21
6090,Nov-21
5160,Nov-21
5658,Nov-21
7434,Nov-21
9971,Nov-21
14025,Dec-21
8096,Dec-21
8064,Dec-21
6624,Dec-21
7865,Dec-21
9617,Dec-21
4212,Jan-21
3567,Jan-21
2337,Jan-21
1848,Jan-21
3822,Jan-21
3567,Jan-21
5278,Feb-21
2632,Feb-21
2147,Feb-21
1680,Feb-21
3344,Feb-21
3360,Feb-21
6324,Mar-21
2958,Mar-21
2185,Mar-21
1512,Mar-21
3075,Mar-21
3468,Mar-21
4752,Apr-21
1944,Apr-21
1494,Apr-21
1196,Apr-21
2340,Apr-21
2940,Apr-21
7020,May-21
2992,May-21
2523,May-21
1885,May-21
3080,May-21
4725,May-21
5376,Jun-21
2457,Jun-21
2599,Jun-21
2093,Jun-21
3876,Jun-21
5964,Jun-21
7308,Jul-21
4290,Jul-21
3712,Jul-21
2929,Jul-21
3478,Jul-21
6560,Jul-21
7714,Aug-21
5434,Aug-21
3840,Aug-21
2184,Aug-21
2754,Aug-21
4608,Aug-21
5568,Sep-21
2800,Sep-21
1050,Sep-21
1162,Sep-21
1771,Sep-21
2660,Sep-21
4454,Oct-21
2184,Oct-21
1679,Oct-21
1357,Oct-21
2176,Oct-21
3344,Oct-21
5100,Nov-21
2024,Nov-21
1840,Nov-21
2024,Nov-21
3483,Nov-21
5184,Nov-21
6683,Dec-21
3616,Dec-21
3840,Dec-21
2992,Dec-21
3696,Dec-21
5922,Dec-21
4508,Jan-21
3059,Jan-21
2002,Jan-21
1584,Jan-21
3234,Jan-21
3312,Jan-21
5450,Feb-21
2424,Feb-21
1610,Feb-21
1653,Feb-21
3232,Feb-21
3144,Feb-21
4872,Mar-21
2856,Mar-21
2016,Mar-21
1679,Mar-21
2850,Mar-21
2900,Mar-21
4887,Apr-21
2350,Apr-21
1372,Apr-21
1260,Apr-21
2442,Apr-21
2688,Apr-21
5568,May-21
2929,May-21
2450,May-21
1656,May-21
2925,May-21
5280,May-21
5096,Jun-21
2688,Jun-21
2185,Jun-21
2052,Jun-21
3672,Jun-21
5700,Jun-21
7616,Jul-21
4640,Jul-21
3312,Jul-21
2645,Jul-21
4096,Jul-21
5700,Jul-21
6699,Aug-21
4454,Aug-21
3277,Aug-21
1919,Aug-21
3045,Aug-21
4864,Aug-21
4901,Sep-21
2806,Sep-21
819,Sep-21
880,Sep-21
1672,Sep-21
2880,Sep-21
4844,Oct-21
1900,Oct-21
1653,Oct-21
1368,Oct-21
2407,Oct-21
3328,Oct-21
4321,Nov-21
2160,Nov-21
1767,Nov-21
2147,Nov-21
3549,Nov-21
4859,Nov-21
7917,Dec-21
4060,Dec-21
3277,Dec-21
3024,Dec-21
4256,Dec-21
5250,Dec-21
2646,Jan-21
4095,Jan-21
4095,Jan-21
2262,Jan-21
1848,Jan-21
4212,Jan-21
3393,Feb-21
3549,Feb-21
3168,Feb-21
2262,Feb-21
1596,Feb-21
3145,Feb-21
4864,Mar-21
3825,Mar-21
4752,Mar-21
3185,Mar-21
1404,Mar-21
4263,Mar-21
6324,Apr-21
4482,Apr-21
4675,Apr-21
2583,Apr-21
1728,Apr-21
4956,Apr-21
6960,May-21
5250,May-21
4750,May-21
4067,May-21
1804,May-21
8532,May-21
11475,Jun-21
10478,Jun-21
14742,Jun-21
11692,Jun-21
9288,Jun-21
17955,Jun-21
20145,Jul-21
16660,Jul-21
14018,Jul-21
13530,Jul-21
13104,Jul-21
14550,Jul-21
16200,Aug-21
17708,Aug-21
13260,Aug-21
8092,Aug-21
8320,Aug-21
5037,Aug-21
5612,Sep-21
6222,Sep-21
3675,Sep-21
2548,Sep-21
3422,Sep-21
2993,Sep-21
3876,Oct-21
7100,Oct-21
4186,Oct-21
3564,Oct-21
3825,Oct-21
6090,Oct-21
7612,Nov-21
9360,Nov-21
5376,Nov-21
6681,Nov-21
7548,Nov-21
11324,Nov-21
11468,Dec-21
15696,Dec-21
11055,Dec-21
9581,Dec-21
9576,Dec-21
13321,Dec-21
3300,Jan-21
4200,Jan-21
4816,Jan-21
2788,Jan-21
2668,Jan-21
5002,Jan-21
4620,Feb-21
4756,Feb-21
4920,Feb-21
3212,Feb-21
2448,Feb-21
4620,Feb-21
6468,Mar-21
5151,Mar-21
6496,Mar-21
4200,Mar-21
2184,Mar-21
3895,Mar-21
6816,Apr-21
4576,Apr-21
5460,Apr-21
2886,Apr-21
2279,Apr-21
5775,Apr-21
6880,May-21
4700,May-21
5488,May-21
3740,May-21
2340,May-21
9853,May-21
14384,Jun-21
13650,Jun-21
16849,Jun-21
13202,Jun-21
10764,Jun-21
19500,Jun-21
23220,Jul-21
18676,Jul-21
17640,Jul-21
14448,Jul-21
16254,Jul-21
16789,Jul-21
21930,Aug-21
18403,Aug-21
13230,Aug-21
9472,Aug-21
8832,Aug-21
5670,Aug-21
6235,Sep-21
5750,Sep-21
3354,Sep-21
2583,Sep-21
3927,Sep-21
2925,Sep-21
3808,Oct-21
6975,Oct-21
4200,Oct-21
3780,Oct-21
4465,Oct-21
5400,Oct-21
7332,Nov-21
8820,Nov-21
5206,Nov-21
6000,Nov-21
8092,Nov-21
14094,Nov-21
16560,Dec-21
15552,Dec-21
11178,Dec-21
11232,Dec-21
10742,Dec-21
15225,Dec-21
3458,Jan-21
5488,Jan-21
3332,Jan-21
4389,Jan-21
3060,Jan-21
4862,Jan-21
3749,Feb-21
5568,Feb-21
4352,Feb-21
3488,Feb-21
2730,Feb-21
4454,Feb-21
4368,Mar-21
6084,Mar-21
3164,Mar-21
3465,Mar-21
2775,Mar-21
3828,Mar-21
3705,Apr-21
5655,Apr-21
3312,Apr-21
3277,Apr-21
2448,Apr-21
3864,Apr-21
3654,May-21
5488,May-21
3841,May-21
4290,May-21
5640,May-21
9156,May-21
8190,Jun-21
8648,Jun-21
8178,Jun-21
6864,Jun-21
6084,Jun-21
12705,Jun-21
10416,Jul-21
10504,Jul-21
11086,Jul-21
6439,Jul-21
6943,Jul-21
13312,Jul-21
9660,Aug-21
10335,Aug-21
11500,Aug-21
5952,Aug-21
6916,Aug-21
10584,Aug-21
8800,Sep-21
9400,Sep-21
10192,Sep-21
6380,Sep-21
5200,Sep-21
8869,Sep-21
6012,Oct-21
6401,Oct-21
5371,Oct-21
4444,Oct-21
2912,Oct-21
5964,Oct-21
6006,Nov-21
6048,Nov-21
8700,Nov-21
6588,Nov-21
5724,Nov-21
10269,Nov-21
12582,Dec-21
10659,Dec-21
9856,Dec-21
8378,Dec-21
6650,Dec-21
11760,Dec-21
3451,Jan-21
3922,Jan-21
3922,Jan-21
2926,Jan-21
2646,Jan-21
3996,Jan-21
4147,Feb-21
4294,Feb-21
3990,Feb-21
2394,Feb-21
1848,Feb-21
3344,Feb-21
5365,Mar-21
4560,Mar-21
4459,Mar-21
3196,Mar-21
1674,Mar-21
4136,Mar-21
6240,Apr-21
4770,Apr-21
5100,Apr-21
3450,Apr-21
1950,Apr-21
6298,Apr-21
6909,May-21
5989,May-21
6000,May-21
4410,May-21
2958,May-21
6272,May-21
7488,Jun-21
7038,Jun-21
7038,Jun-21
4370,Jun-21
3468,Jun-21
9039,Jun-21
9604,Jul-21
7100,Jul-21
6783,Jul-21
4848,Jul-21
6656,Jul-21
8241,Jul-21
8150,Aug-21
9177,Aug-21
6102,Aug-21
5824,Aug-21
6844,Aug-21
6110,Aug-21
6847,Sep-21
7245,Sep-21
5504,Sep-21
4633,Sep-21
5670,Sep-21
6664,Sep-21
5535,Oct-21
6815,Oct-21
4004,Oct-21
3870,Oct-21
3657,Oct-21
4760,Oct-21
5670,Nov-21
6762,Nov-21
4620,Nov-21
4116,Nov-21
4611,Nov-21
6105,Nov-21
7964,Dec-21
8575,Dec-21
5289,Dec-21
5060,Dec-21
4576,Dec-21
7830,Dec-21
4389,Jan-21
5796,Jan-21
5796,Jan-21
3655,Jan-21
3600,Jan-21
5376,Jan-21
4851,Feb-21
4664,Feb-21
4551,Feb-21
3182,Feb-21
2430,Feb-21
4264,Feb-21
7260,Mar-21
5712,Mar-21
5824,Mar-21
4150,Mar-21
2915,Mar-21
4900,Mar-21
7854,Apr-21
5782,Apr-21
6380,Apr-21
4698,Apr-21
3248,Apr-21
6969,Apr-21
7650,May-21
6438,May-21
7056,May-21
4641,May-21
3640,May-21
7935,May-21
10556,Jun-21
8316,Jun-21
8046,Jun-21
5724,Jun-21
4872,Jun-21
11988,Jun-21
10962,Jul-21
10080,Jul-21
9280,Jul-21
7290,Jul-21
8265,Jul-21
9660,Jul-21
9800,Aug-21
10560,Aug-21
8236,Aug-21
7865,Aug-21
8308,Aug-21
8820,Aug-21
7987,Sep-21
7956,Sep-21
6578,Sep-21
6027,Sep-21
5994,Sep-21
7847,Sep-21
7920,Oct-21
7450,Oct-21
5040,Oct-21
4370,Oct-21
5096,Oct-21
7140,Oct-21
9280,Nov-21
8850,Nov-21
6318,Nov-21
6325,Nov-21
7345,Nov-21
10080,Nov-21
11550,Dec-21
11102,Dec-21
7670,Dec-21
7975,Dec-21
7616,Dec-21
9432,Dec-21
3799,Jan-21
5265,Jan-21
4788,Jan-21
2925,Jan-21
2583,Jan-21
4212,Jan-21
4205,Feb-21
4144,Feb-21
3848,Feb-21
2268,Feb-21
2091,Feb-21
3626,Feb-21
5069,Mar-21
4646,Mar-21
5537,Mar-21
3431,Mar-21
1989,Mar-21
4560,Mar-21
6390,Apr-21
4488,Apr-21
4700,Apr-21
3312,Apr-21
2756,Apr-21
6615,Apr-21
7520,May-21
5616,May-21
6396,May-21
4277,May-21
2800,May-21
7680,May-21
8096,Jun-21
7938,Jun-21
7384,Jun-21
5880,Jun-21
3672,Jun-21
10050,Jun-21
9212,Jul-21
8823,Jul-21
6850,Jul-21
5888,Jul-21
7452,Jul-21
9581,Jul-21
9646,Aug-21
10150,Aug-21
8100,Aug-21
5989,Aug-21
7560,Aug-21
8092,Aug-21
7740,Sep-21
7332,Sep-21
5670,Sep-21
5160,Sep-21
5400,Sep-21
7729,Sep-21
5502,Oct-21
6674,Oct-21
4410,Oct-21
3872,Oct-21
4500,Oct-21
6528,Oct-21
6987,Nov-21
10034,Nov-21
6210,Nov-21
5916,Nov-21
6120,Nov-21
8060,Nov-21
10150,Dec-21
10962,Dec-21
7314,Dec-21
6528,Dec-21
7424,Dec-21
8640,Dec-21
9984,Jan-21
7622,Jan-21
7192,Jan-21
6902,Jan-21
8883,Jan-21
8843,Jan-21
11856,Feb-21
8502,Feb-21
6293,Feb-21
5577,Feb-21
9261,Feb-21
7344,Feb-21
8745,Mar-21
6720,Mar-21
4344,Mar-21
3888,Mar-21
7421,Mar-21
6048,Mar-21
9339,Apr-21
6188,Apr-21
4368,Apr-21
4860,Apr-21
8836,Apr-21
8151,Apr-21
13536,May-21
8460,May-21
8610,May-21
7826,May-21
10388,May-21
11800,May-21
13923,Jun-21
9800,Jun-21
9823,Jun-21
10246,Jun-21
12090,Jun-21
16250,Jun-21
19593,Jul-21
15660,Jul-21
12648,Jul-21
10504,Jul-21
15360,Jul-21
16104,Jul-21
20212,Aug-21
13122,Aug-21
11550,Aug-21
10252,Aug-21
11475,Aug-21
16124,Aug-21
14637,Sep-21
10704,Sep-21
7448,Sep-21
8190,Sep-21
8400,Sep-21
12064,Sep-21
12200,Oct-21
8736,Oct-21
7216,Oct-21
7216,Oct-21
9828,Oct-21
12600,Oct-21
13900,Nov-21
8272,Nov-21
8686,Nov-21
11925,Nov-21
12936,Nov-21
15244,Nov-21
19430,Dec-21
12702,Dec-21
12040,Dec-21
11446,Dec-21
14850,Dec-21
15504,Dec-21
7623,Jan-21
6154,Jan-21
4536,Jan-21
5017,Jan-21
6552,Jan-21
6664,Jan-21
8942,Feb-21
6392,Feb-21
3887,Feb-21
4118,Feb-21
7920,Feb-21
5887,Feb-21
7728,Mar-21
4350,Mar-21
3439,Mar-21
3100,Mar-21
5846,Mar-21
4563,Mar-21
7101,Apr-21
4340,Apr-21
2880,Apr-21
3360,Apr-21
5502,Apr-21
6048,Apr-21
10086,May-21
7644,May-21
6253,May-21
5700,May-21
6900,May-21
10353,May-21
10948,Jun-21
7644,Jun-21
7943,Jun-21
8281,Jun-21
9943,Jun-21
15477,Jun-21
17640,Jul-21
12992,Jul-21
10388,Jul-21
10556,Jul-21
10738,Jul-21
16832,Jul-21
18788,Aug-21
11600,Aug-21
11340,Aug-21
8008,Aug-21
9328,Aug-21
12474,Aug-21
13250,Sep-21
8869,Sep-21
4900,Sep-21
4200,Sep-21
5928,Sep-21
8323,Sep-21
10290,Oct-21
6468,Oct-21
5100,Oct-21
5440,Oct-21
6258,Oct-21
8448,Oct-21
9460,Nov-21
6240,Nov-21
6346,Nov-21
8965,Nov-21
11736,Nov-21
15120,Nov-21
15616,Dec-21
11110,Dec-21
11990,Dec-21
10780,Dec-21
10985,Dec-21
15525,Dec-21
6208,Jan-21
4950,Jan-21
4008,Jan-21
3567,Jan-21
5632,Jan-21
5536,Jan-21
7392,Feb-21
4719,Feb-21
3634,Feb-21
2929,Feb-21
5002,Feb-21
4147,Feb-21
6237,Mar-21
3402,Mar-21
2480,Mar-21
