Region,Operating Profit,Year
Northeast,1368.9,2021
Northeast,1345.5,2021
Northeast,3000,2021
Northeast,4152.92,2021
Northeast,2058,2021
Northeast,1558.44,2021
Northeast,1224.72,2021
Northeast,1527.36,2021
Northeast,3749.22,2021
Northeast,4060.8,2021
Northeast,1993.74,2021
Northeast,1498.5,2021
Northeast,954.72,2021
Northeast,909.88,2021
Northeast,2893.8,2021
Northeast,2794.96,2021
Northeast,1476,2021
Northeast,1054.17,2021
Northeast,745.18,2021
Northeast,790.07,2021
Northeast,1934.5,2021
Northeast,2901.22,2021
Northeast,1512,2021
Northeast,966,2021
Northeast,773.76,2021
Northeast,903.64,2021
Northeast,2234.48,2021
Northeast,3058.56,2021
Northeast,1803.2,2021
Northeast,1664.64,2021
Northeast,1751.75,2021
Northeast,1427.8,2021
Northeast,2845.57,2021
Northeast,3933.6,2021
Northeast,2469.6,2021
Northeast,2229.5,2021
Northeast,1989.51,2021
Northeast,2054.25,2021
Northeast,3217.86,2021
Northeast,2422.5,2021
Northeast,1673.88,2021
Northeast,1008,2021
Northeast,609.84,2021
Northeast,1205.4,2021
Northeast,1498.5,2021
Northeast,2905.5,2021
Northeast,999,2021
Northeast,848.25,2021
Northeast,478.72,2021
Northeast,1293.6,2021
Northeast,1474.2,2021
Northeast,2535,2021
Northeast,1149.12,2021
Northeast,887.4,2021
Northeast,403.2,2021
Northeast,748.8,2021
Northeast,1359.26,2021
Northeast,2700,2021
Northeast,1212.2,2021
Northeast,698.32,2021
Northeast,547.2,2021
Northeast,724.5,2021
Northeast,1242,2021
Northeast,3910.68,2021
Northeast,1857.12,2021
Northeast,1272.8,2021
Northeast,1136.52,2021
Northeast,1540,2021
Northeast,3045.35,2021
Northeast,4812.5,2021
Northeast,2256,2021
Northeast,1644.3,2021
Northeast,1411.2,2021
Northeast,1725.68,2021
Northeast,3375.12,2021
Northeast,5511.24,2021
Northeast,2849.28,2021
Northeast,1568.16,2021
Northeast,1478.4,2021
Northeast,1888.92,2021
Northeast,3843.84,2021
Northeast,4572.15,2021
Northeast,2851.2,2021
Northeast,1463.7,2021
Northeast,1143.08,2021
Northeast,1166.88,2021
Northeast,2887.5,2021
Northeast,3510,2021
Northeast,1833,2021
Northeast,1082.4,2021
Northeast,848.7,2021
Northeast,1071,2021
Northeast,2196.18,2021
Northeast,3666.85,2021
Northeast,1872,2021
Northeast,1116.71,2021
Northeast,760,2021
Northeast,1128.96,2021
Northeast,2331,2021
Northeast,3330,2021
Northeast,2227.68,2021
Northeast,1836,2021
Northeast,1680,2021
Northeast,1795.2,2021
Northeast,2991.55,2021
Northeast,4513.5,2021
Northeast,2627.01,2021
Northeast,1980,2021
Northeast,1936.62,2021
Northeast,2106,2021
Northeast,3451.84,2021
Northeast,1798.6,2021
Northeast,963.9,2021
Northeast,831.6,2021
Northeast,307.4,2021
Northeast,580.8,2021
Northeast,1122.66,2021
Northeast,1982.54,2021
Northeast,575.28,2021
Northeast,588,2021
Northeast,203.58,2021
Northeast,588.35,2021
Northeast,1136.85,2021
Northeast,1887,2021
Northeast,673.2,2021
Northeast,609.96,2021
Northeast,116,2021
Northeast,396,2021
Northeast,881.28,2021
Northeast,1740.48,2021
Northeast,528,2021
Northeast,449.28,2021
Northeast,199.81,2021
Northeast,264,2021
Northeast,858,2021
Northeast,2989,2021
Northeast,948.15,2021
Northeast,1263.6,2021
Northeast,892.32,2021
Northeast,901.6,2021
Northeast,2232.36,2021
Northeast,2918.7,2021
Northeast,1808.1,2021
Northeast,1394.25,2021
Northeast,1263.6,2021
Northeast,1141.44,2021
Northeast,2288.88,2021
Northeast,3456.9,2021
Northeast,1660.5,2021
Northeast,1250.6,2021
Northeast,1115.92,2021
Northeast,1184.4,2021
Northeast,2900,2021
Northeast,3157.44,2021
Northeast,1796.34,2021
Northeast,1567.5,2021
Northeast,764.79,2021
Northeast,558,2021
Northeast,2442.96,2021
Northeast,2247.75,2021
Northeast,1155.84,2021
Northeast,697.68,2021
Northeast,568.62,2021
Northeast,520.29,2021
Northeast,1538.16,2021
Northeast,2491,2021
Northeast,1262.24,2021
Northeast,678.6,2021
Northeast,540.5,2021
Northeast,418,2021
Northeast,1893.12,2021
Northeast,2560.25,2021
Northeast,1304.1,2021
Northeast,1658.88,2021
Northeast,1531.2,2021
Northeast,1122.88,2021
Northeast,2402.4,2021
Northeast,3645,2021
Northeast,1684.8,2021
Northeast,1773.78,2021
Northeast,1560,2021
Northeast,1637.44,2021
Northeast,2805,2021
Northeast,2058.84,2021
Northeast,1136.96,2021
Northeast,709.56,2021
Northeast,335.92,2021
Northeast,767.52,2021
Northeast,1090.6,2021
Northeast,2066.4,2021
Northeast,654.36,2021
Northeast,661.2,2021
Northeast,826.88,2021
Northeast,747.84,2021
Northeast,1254,2021
Northeast,2123.44,2021
Northeast,803.7,2021
Northeast,546,2021
Northeast,1064.88,2021
Northeast,520.26,2021
Northeast,863.46,2021
Northeast,2000.7,2021
Northeast,732.6,2021
Northeast,416.15,2021
Northeast,436.8,2021
Northeast,614.46,2021
Northeast,1424.28,2021
Northeast,2939.91,2021
Northeast,1091.34,2021
Northeast,918.4,2021
Northeast,806.52,2021
Northeast,1026,2021
Northeast,1984.4,2021
Northeast,3320.1,2021
Northeast,1855.56,2021
Northeast,1028.16,2021
Northeast,932.75,2021
Northeast,1143.42,2021
Northeast,2181.6,2021
Northeast,3276,2021
Northeast,2212.35,2021
Northeast,1168.09,2021
Northeast,887.04,2021
Northeast,1405.56,2021
Northeast,2956.8,2021
Northeast,3542,2021
Northeast,1695.76,2021
Northeast,1014.3,2021
Northeast,771.12,2021
Northeast,814,2021
Northeast,2375.1,2021
Northeast,3005.1,2021
Northeast,1234.8,2021
Northeast,591.63,2021
Northeast,604.8,2021
Northeast,636.48,2021
Northeast,1615.95,2021
Northeast,3078,2021
Northeast,1335.6,2021
Northeast,630.7,2021
Northeast,554.04,2021
Northeast,585.9,2021
Northeast,1887.6,2021
Northeast,3012.58,2021
Northeast,2059.2,2021
Northeast,1494,2021
Northeast,1591.2,2021
Northeast,1675.8,2021
Northeast,2822.4,2021
Northeast,3936,2021
Northeast,2226,2021
Northeast,1949.22,2021
Northeast,1482,2021
Northeast,2031.12,2021
Northeast,3203.2,2021
Northeast,3678.4,2021
Northeast,2368.8,2021
Northeast,1310.4,2021
Northeast,840.84,2021
Northeast,1661.92,2021
Northeast,2199.12,2021
Northeast,3834.32,2021
Northeast,1610.4,2021
Northeast,1221,2021
Northeast,745.2,2021
Northeast,1701,2021
Northeast,1973.7,2021
Northeast,3748.8,2021
Northeast,1675.8,2021
Northeast,1282.82,2021
Northeast,670.32,2021
Northeast,1174.53,2021
Northeast,1804,2021
Northeast,3145.52,2021
Northeast,1396.64,2021
Northeast,1040,2021
Northeast,792,2021
Northeast,891.48,2021
Northeast,2019.6,2021
Northeast,4827.9,2021
Northeast,2419.2,2021
Northeast,1690.5,2021
Northeast,1405.3,2021
Northeast,1861.2,2021
Northeast,3744,2021
Northeast,5483.32,2021
Northeast,3627.32,2021
Northeast,1713.15,2021
Northeast,1903.5,2021
Northeast,2349,2021
Northeast,3772.08,2021
Northeast,5601.96,2021
Northeast,3284.4,2021
Northeast,2163.84,2021
Northeast,2028.6,2021
Northeast,2385.72,2021
Northeast,3965,2021
Northeast,6124.8,2021
Northeast,3314.62,2021
Northeast,2318.4,2021
Northeast,1566.04,2021
Northeast,1815.45,2021
Northeast,3235.44,2021
Northeast,4373.04,2021
Northeast,2550,2021
Northeast,1288,2021
Northeast,1146.6,2021
Northeast,1363,2021
Northeast,2531.1,2021
Northeast,4947.6,2021
Northeast,2389.5,2021
Northeast,1593,2021
Northeast,1214.4,2021
Northeast,1615.68,2021
Northeast,3048.03,2021
Northeast,4838.4,2021
Northeast,2583.9,2021
Northeast,2626.56,2021
Northeast,2062.5,2021
Northeast,2680,2021
Northeast,3487.4,2021
Northeast,6451.2,2021
Northeast,3025,2021
Northeast,2921.05,2021
Northeast,2041.2,2021
Northeast,2604.96,2021
Northeast,3748.16,2021
Northeast,3530.45,2021
Northeast,2170.35,2021
Northeast,1385.1,2021
Northeast,791.2,2021
Northeast,1453.76,2021
Northeast,1940.4,2021
Northeast,4674.6,2021
Northeast,1721.25,2021
Northeast,1544.4,2021
Northeast,1047.48,2021
Northeast,1998.64,2021
Northeast,2163.84,2021
Northeast,4042.5,2021
Northeast,1724.31,2021
Northeast,1168.5,2021
Northeast,702.24,2021
Northeast,1566,2021
Northeast,1586.25,2021
Northeast,3917.76,2021
Northeast,1832.6,2021
Northeast,1220.56,2021
Northeast,883.96,2021
Northeast,1359.45,2021
Northeast,2073.68,2021
Northeast,5868.16,2021
Northeast,2536.92,2021
Northeast,2099.16,2021
Northeast,1664,2021
Northeast,2211.3,2021
Northeast,3438.5,2021
Northeast,5284.63,2021
Northeast,3512.88,2021
Northeast,2052.16,2021
Northeast,1987.44,2021
Northeast,2425.2,2021
Northeast,4280.76,2021
Northeast,6648.32,2021
Northeast,3602.5,2021
Northeast,2413.26,2021
Northeast,1982.2,2021
Northeast,2509.2,2021
Northeast,4296.32,2021
Northeast,5997.6,2021
Northeast,4228.2,2021
Northeast,2457,2021
Northeast,1542.24,2021
Northeast,1938.15,2021
Northeast,3188.48,2021
Northeast,4724.72,2021
Northeast,2667.6,2021
Northeast,1677,2021
Northeast,1246.56,2021
Northeast,1733.76,2021
Northeast,3065.44,2021
Northeast,4036.48,2021
Northeast,2760.24,2021
Northeast,1401.84,2021
Northeast,1253.02,2021
Northeast,1404.38,2021
Northeast,2799.36,2021
Northeast,4216.68,2021
Northeast,3159.52,2021
Northeast,2948.4,2021
Northeast,2176,2021
Northeast,2415.42,2021
Northeast,4252.56,2021
Northeast,6599.45,2021
Northeast,3731.75,2021
Northeast,2812.32,2021
Northeast,2400.64,2021
Northeast,3341.1,2021
Northeast,4242.42,2021
Northeast,3468.4,2021
Northeast,1974,2021
Northeast,1386,2021
Northeast,707.07,2021
Northeast,1198.8,2021
Northeast,1895.4,2021
Northeast,4048.2,2021
Northeast,1438.42,2021
Northeast,1427.6,2021
Northeast,6789.12,2020
Northeast,4032,2020
Northeast,4144,2020
Northeast,3742.92,2020
Northeast,4868.46,2020
Northeast,4012.8,2020
Northeast,6658.08,2020
Northeast,4054.05,2020
Northeast,3927.68,2020
Northeast,3015.68,2020
Northeast,4605.3,2020
Northeast,3654,2020
Northeast,8112,2020
Northeast,3969,2020
Northeast,3475.98,2020
Northeast,2976,2020
Northeast,3976.64,2020
Northeast,3139.56,2020
Northeast,6629.04,2020
Northeast,3638.25,2020
Northeast,3351.6,2020
Northeast,3314.83,2020
Northeast,4451.04,2020
Northeast,3506.49,2020
Northeast,8374.08,2020
Northeast,3833.2,2020
Northeast,4354.56,2020
Northeast,3814.8,2020
Northeast,4606,2020
Northeast,4083.2,2020
Northeast,9776,2020
Northeast,4739.6,2020
Northeast,4490.32,2020
Northeast,4288.68,2020
Northeast,4406.4,2020
Northeast,5107.84,2020
Northeast,9929.92,2020
Northeast,4824.06,2020
Northeast,4336.5,2020
Northeast,3496.5,2020
Northeast,4347.92,2020
Northeast,4466.88,2020
Northeast,7995,2020
Northeast,4516.22,2020
Northeast,4298.66,2020
Northeast,5184,2020
Northeast,3959.01,2020
Northeast,5112,2020
Northeast,8751.6,2020
Northeast,4966.5,2020
Northeast,4422.6,2020
Northeast,4057.56,2020
Northeast,5128.2,2020
Northeast,4725,2020
Northeast,4716.48,2020
Northeast,4620,2020
Northeast,10381.28,2020
Northeast,4492.8,2020
Northeast,5309.64,2020
Northeast,4095.9,2020
Northeast,4737.6,2020
Northeast,4778.48,2020
Northeast,11289.6,2020
Northeast,4665.5,2020
Northeast,5594.4,2020
Northeast,5018.4,2020
Northeast,4955.04,2020
Northeast,4896,2020
Northeast,2106,2020
Northeast,2597.4,2020
Northeast,2506.14,2020
Northeast,2948.4,2020
South,1555.84,2020
South,3136,2020
South,2091,2020
South,2791.74,2020
South,2612.52,2020
South,2769,2020
South,1478.4,2020
South,3303.3,2020
South,2570.4,2020
South,3077.1,2020
South,2163.84,2020
South,2937.6,2020
South,1736,2020
South,3636.6,2020
South,2604.06,2020
South,3638.34,2020
South,2060.16,2020
South,2862.72,2020
South,2069.24,2020
South,4039.2,2020
South,2948.4,2020
South,3616.2,2020
South,2042.4,2020
South,3873.45,2020
South,2205,2020
South,5380.8,2020
South,3386.6,2020
South,4476.78,2020
South,2851.2,2020
South,3282.24,2020
South,2050.88,2020
South,7581,2020
South,3422,2020
South,3830.4,2020
South,4446.86,2020
South,3261.44,2020
South,2577.96,2020
South,5653.44,2020
South,3046.95,2020
South,3824.7,2020
South,4446.86,2020
South,3096,2020
South,2713.2,2020
South,5686.2,2020
South,3659.04,2020
South,3019.2,2020
South,4309.2,2020
South,3700,2020
South,2669.76,2020
South,7134.12,2020
South,3288.48,2020
South,2804.88,2020
South,3679.65,2020
South,3451.68,2020
South,2382.8,2020
South,5410.26,2020
South,3488.4,2020
South,3794.4,2020
South,3726.06,2020
South,4140,2020
South,1872,2020
South,7248.12,2020
South,4262.4,2020
South,4755.24,2020
South,4303.12,2020
South,3931.2,2020
South,2246.4,2020
South,6900.3,2020
South,3088.8,2020
South,1882.32,2020
South,3756.06,2020
South,2759.4,2020
West,3549.96,2020
West,1761.48,2020
West,3398.64,2020
West,2151,2020
West,4050.8,2020
West,2519.4,2020
West,3950.1,2020
West,1524.6,2020
West,3818.88,2020
West,2072.07,2020
West,4145.4,2020
West,3133.44,2020
West,4681.8,2020
West,2009,2020
West,4119.2,2020
West,2754,2020
West,4556.76,2020
West,3068.16,2020
West,4158.56,2020
West,2886.1,2020
West,5227.2,2020
West,3208.41,2021
West,4554,2021
West,4021.92,2021
West,5083.26,2021
West,3001.5,2021
West,6011.83,2021
West,3840,2021
West,5310.9,2021
West,3765.44,2021
West,5260.64,2021
West,4773.6,2021
West,5266.04,2021
West,3092.88,2021
West,4857.6,2021
West,4090.32,2021
West,5913.6,2021
West,2808.96,2021
West,5436,2021
West,2874.52,2021
West,4932.72,2021
West,4508.4,2021
West,8844.69,2021
West,3352.8,2021
West,4018,2021
West,2049.18,2021
West,3288.48,2021
West,2600.91,2021
West,4644,2021
West,2019.6,2021
West,3433.32,2021
West,1965.6,2021
West,2910.6,2021
West,2903.46,2021
West,5193.5,2021
West,1236.48,2021
West,3589.95,2021
West,2815.2,2021
West,3359.2,2021
West,2253.3,2021
West,5465.16,2021
West,2150.4,2021
West,4250.4,2021
West,3207.12,2021
West,3717.12,2021
West,3252,2021
West,5478.2,2021
West,2176,2021
West,2504.32,2021
West,2352,2021
West,3281.04,2021
West,2282.28,2021
West,3292.2,2021
West,1400.7,2021
West,3091.2,2021
West,1999.5,2021
West,3090.78,2021
West,2495.26,2021
West,3192,2021
West,1730.56,2021
West,2787.84,2021
West,2298.24,2021
West,3354.78,2021
West,2471.04,2021
West,2718.72,2021
West,1472.46,2021
West,3536.48,2021
West,2070.6,2021
West,3679.16,2021
West,2037.94,2021
West,3453.82,2021
West,2619.54,2021
West,3609.6,2021
West,2254.2,2021
West,3483,2021
West,2420.22,2021
West,3138.8,2021
West,1948.76,2021
West,4704.48,2021
West,2362.5,2021
West,3425.1,2021
West,2296.96,2021
West,3861,2021
West,2787.84,2021
West,4018.5,2021
West,2918.56,2021
West,3643.2,2021
West,2644.8,2021
West,5107.2,2021
West,2627.52,2021
West,4957.2,2021
West,3355.44,2021
West,3470.72,2021
West,3050.64,2021
West,6131.8,2021
West,2200.64,2021
West,5051.72,2021
West,2779.92,2021
West,3591,2021
West,3042,2021
West,5319.6,2021
West,2263.8,2021
West,4331.52,2021
West,3405.6,2021
West,2882.88,2021
West,2952.18,2021
West,5989.2,2021
West,2296.32,2021
West,5004.8,2021
West,3326.4,2021
West,3590.3,2021
West,3063.06,2021
West,5348.88,2021
West,2798.88,2021
West,5651.1,2021
West,3386.88,2021
West,4144.14,2021
West,3136,2021
West,5838.54,2021
West,2552,2021
West,2381.4,2021
West,1156.61,2021
West,879.84,2021
West,509.22,2021
South,793.26,2021
South,1877.76,2021
South,1398.4,2021
South,1780.2,2021
South,1351.35,2021
South,1713.6,2021
South,773.76,2021
South,2055.3,2021
South,1662.57,2021
South,2926.4,2021
South,1178,2021
South,1710.8,2021
South,1030.08,2021
South,2230.74,2021
South,1201.2,2021
South,1764,2021
South,1396.2,2021
South,1460.2,2021
South,1001.52,2021
South,2633.4,2021
South,1151.02,2021
South,2291.52,2021
South,1520,2021
South,2407.86,2021
South,2093.04,2021
South,4667.52,2021
South,2841.6,2021
South,4592,2021
South,2515.5,2021
South,2728.32,2021
South,2220,2021
South,6468,2021
South,3655.68,2021
South,3769.92,2021
South,4462.92,2021
South,3537.6,2021
South,2726.88,2021
South,7286.88,2021
South,3625.76,2021
South,5063.68,2021
South,5461.4,2021
South,3242.16,2021
South,2785.54,2021
South,6192,2021
South,4055.36,2021
South,3625.58,2021
South,5372.1,2021
South,3044.25,2021
South,2205.2,2021
South,4594.92,2021
South,2811.6,2021
South,2984.97,2021
South,2675.2,2021
South,2349,2021
South,1536,2021
South,4297.8,2021
South,2999.25,2021
South,2648.7,2021
South,5116.32,2021
South,4160,2021
South,2906.28,2021
South,7341.96,2021
South,6075.22,2021
South,4062.24,2021
South,4837.36,2021
South,4681.6,2021
South,2921.52,2021
South,8294.4,2021
South,2698.24,2021
South,901.68,2021
South,846.72,2021
South,276.92,2021
Northeast,706.02,2021
Northeast,761.6,2021
Northeast,3187.2,2021
Northeast,563.2,2021
Northeast,607.5,2021
Northeast,199.92,2021
Northeast,577.2,2021
Northeast,777,2021
Northeast,3528.72,2021
Northeast,647.13,2021
Northeast,756.9,2021
Northeast,112.64,2021
Northeast,334.56,2021
Northeast,718.58,2021
Northeast,2793,2021
Northeast,603.84,2021
Northeast,578.34,2021
Northeast,328.32,2021
Northeast,432.9,2021
Northeast,673.92,2021
Northeast,3432,2021
Northeast,712.8,2021
Northeast,745.18,2021
Northeast,571.2,2021
Northeast,735.93,2021
Northeast,1471.86,2021
Northeast,4748.1,2021
Northeast,1359.15,2021
Northeast,975.24,2021
Northeast,1071.13,2021
Northeast,866.88,2021
Northeast,1911,2021
Northeast,4887.75,2021
Northeast,1737.45,2021
Northeast,1331.28,2021
Northeast,1026.48,2021
Northeast,1280,2021
Northeast,2088,2021
Northeast,5294.82,2021
Northeast,1884.96,2021
Northeast,1410.94,2021
Northeast,1226.36,2021
Northeast,968.76,2021
Northeast,2169.72,2021
Northeast,3875.04,2021
Northeast,1237.6,2021
Northeast,768,2021
Northeast,695.36,2021
Northeast,501.84,2021
Northeast,1175.52,2021
Northeast,3088.84,2021
Northeast,761.6,2021
Northeast,548.72,2021
Northeast,516.8,2021
Northeast,425.7,2021
Northeast,994.56,2021
Northeast,3571.2,2021
Northeast,1228.08,2021
Northeast,1364.88,2021
Northeast,1186.8,2021
Northeast,954.72,2021
Northeast,1431,2021
Northeast,4623.19,2021
Northeast,1637.95,2021
Northeast,1529.44,2021
Northeast,954,2021
Northeast,1004.64,2021
Northeast,1407.68,2020
Northeast,1791.72,2020
Northeast,1464.75,2020
Northeast,2368.8,2020
Northeast,1254.6,2020
West,1687.2,2020
West,1434.24,2020
West,2008.53,2020
West,1573.25,2020
West,1866.2,2020
West,1045.5,2020
West,1579.9,2020
West,998.2,2020
West,2538.9,2020
West,1666.56,2020
West,2586.88,2020
West,1563.33,2020
West,1636.8,2020
West,1257.36,2020
West,2944.62,2020
West,1547.44,2020
West,2538,2020
West,1476,2020
West,1777.54,2020
West,1793.34,2020
West,3529.44,2020
West,1806,2020
West,3039.96,2020
West,2270.1,2020
West,1873.08,2020
West,2419.2,2020
West,5757.5,2020
West,3341.52,2020
West,3886.08,2020
West,3066.75,2020
West,3207.75,2020
West,3064.32,2020
West,4920.96,2020
West,2533.68,2020
West,3616.65,2020
West,2704.8,2020
West,4159.5,2020
West,2799.9,2020
West,4817.12,2020
West,3377.92,2020
West,3307.92,2020
West,2681.28,2020
West,4484,2020
West,1830.4,2020
West,2897.88,2020
West,2478.6,2020
West,2715.84,2020
West,1866.2,2020
West,3595.52,2020
West,1587.6,2020
West,3214.8,2020
West,2412.5,2020
West,2230.62,2020
West,1688.61,2020
West,2773.44,2020
West,1399.2,2020
West,3869.04,2020
West,2613,2020
West,2587.2,2020
West,1986.6,2020
West,2955.96,2020
West,1735.02,2020
West,3756.24,2020
West,2612.5,2020
West,3276.84,2020
West,2390.4,2020
West,3598.56,2020
West,1713.6,2020
West,1192,2020
West,1123.75,2020
West,1397.76,2020
West,848.64,2020
South,1254.6,2021
South,2162.4,2021
South,1345.32,2021
South,1964.43,2021
South,1255.8,2021
South,1756.16,2021
South,872.32,2021
South,2242.24,2021
South,1900.6,2021
South,2841.15,2021
South,1570.36,2021
South,1736,2021
South,974.16,2021
South,2211.25,2021
South,1187.55,2021
South,1449.42,2021
South,1122,2021
South,1433.6,2021
South,798,2021
South,2152.08,2021
South,1333.8,2021
South,2112,2021
South,1313.76,2021
South,1933.2,2021
South,1785.96,2021
South,4956.59,2021
South,3368.96,2021
South,3609.6,2021
South,2310.88,2021
South,3215.52,2021
South,1755,2021
South,6679.98,2021
South,3944,2021
South,3960,2021
South,4830,2021
South,3825.92,2021
South,2702.7,2021
South,6408.32,2021
South,3446.07,2021
South,6081.24,2021
South,5755.62,2021
South,3058.56,2021
South,2252.25,2021
South,6217.6,2021
South,4180,2021
South,3303.63,2021
South,4141.2,2021
South,3100.8,2021
South,2012.4,2021
South,4073.4,2021
South,2926.56,2021
South,2136,2021
South,2112.48,2021
South,2358,2021
South,1342.88,2021
South,3477.97,2021
South,2338.56,2021
South,2294.67,2021
South,3547.56,2021
South,3698.92,2021
South,2769.2,2021
South,5732.76,2021
South,4642.56,2021
South,4786.32,2021
South,4712.4,2021
South,4646.4,2021
South,2857.6,2021
South,6945.75,2021
South,1663.2,2021
South,660.1,2021
South,548.34,2021
South,217.58,2021
South,1448.94,2021
South,2152.32,2021
South,1549.12,2021
South,2096.64,2021
South,1555.84,2021
South,1464.48,2021
South,961.35,2021
South,2216.16,2021
South,2186.38,2021
South,2917.76,2021
South,1468.8,2021
South,1627.48,2021
South,1133.44,2021
South,2059.2,2021
South,1677,2021
South,1519.04,2021
South,785.84,2021
South,1044,2021
South,702.24,2021
South,1547.7,2021
South,736.96,2021
South,1709.12,2021
South,1086.8,2021
South,2616.9,2021
South,2162.16,2021
South,6248.88,2021
South,3240,2021
South,3832.85,2021
South,4069.8,2021
South,3906,2021
South,2946.9,2021
South,6451.2,2021
South,4206.08,2021
South,5372.4,2021
South,5589.92,2021
South,4727.52,2021
South,3257.8,2021
South,9212,2021
South,3460.05,2021
South,4906.98,2021
South,5304.24,2021
South,3315.2,2021
South,2940,2021
South,5621.07,2021
South,4305.4,2021
South,3425.4,2021
South,5606.16,2021
South,3049.2,2021
South,1948.8,2021
South,3556.8,2021
South,1913.6,2021
South,2188.45,2021
South,2151.36,2021
South,1707.16,2021
South,1131.9,2021
South,2751.84,2021
South,1500.24,2021
South,1456,2021
South,3557.4,2021
South,3256.2,2021
South,2646.24,2021
South,5837.4,2021
South,6182.4,2021
South,5257.6,2021
South,5507.46,2021
South,6322.68,2021
South,2914,2021
South,9072,2021
South,1474.2,2021
South,1082.4,2021
South,801.78,2021
South,247.5,2021
Southeast,1252.08,2021
Southeast,654.72,2021
Southeast,2086.92,2021
Southeast,2034.9,2021
Southeast,1691.36,2021
Southeast,2240.96,2021
Southeast,1675.8,2021
Southeast,686.4,2021
Southeast,2955.36,2021
Southeast,2893.32,2021
Southeast,1445.85,2021
Southeast,2199.12,2021
Southeast,1291.5,2021
Southeast,620.4,2021
Southeast,3220.5,2021
Southeast,2918.52,2021
Southeast,1700.16,2021
Southeast,2185.92,2021
Southeast,1418.82,2021
Southeast,714,2021
Southeast,3902.88,2021
Southeast,4352,2021
Southeast,3442.88,2021
Southeast,4712.4,2021
Southeast,4786.32,2021
Southeast,2389.86,2021
Southeast,8625.44,2021
Southeast,7472.52,2021
Southeast,5449.36,2021
Southeast,5826.24,2021
Southeast,3621.42,2021
Southeast,3111.68,2021
Southeast,6873.75,2021
Southeast,6242.4,2021
Southeast,4406.4,2021
Southeast,4726.26,2021
Southeast,3104.64,2021
Southeast,2509.92,2021
Southeast,2822.4,2021
Southeast,2523.4,2021
Southeast,2092.5,2021
Southeast,1235.52,2021
Southeast,1269.84,2021
Southeast,1167.48,2021
Southeast,2037.42,2021
Southeast,2020.2,2021
Southeast,2369.3,2021
Southeast,1871.36,2021
Southeast,1680,2021
Southeast,1199.44,2021
Southeast,3858.4,2021
Southeast,2620.72,2021
Southeast,3400.32,2021
Southeast,2816.44,2021
Southeast,2716.6,2021
Southeast,2302.02,2021
Southeast,6534,2021
Southeast,5846.4,2021
Southeast,4364.8,2021
Southeast,4308.48,2021
Southeast,4022.88,2021
Southeast,2978.56,2021
Southeast,6144,2021
Southeast,4161.6,2021
Southeast,3182.4,2021
Southeast,1523.08,2021
Southeast,1887,2021
Southeast,2848.68,2021
Southeast,4254.25,2021
Southeast,4872.96,2021
Southeast,2097.15,2021
Southeast,1501.44,2021
Southeast,734.72,2021
Southeast,508.95,2021
Southeast,1155.6,2021
Southeast,1846.8,2021
Southeast,1406.3,2021
Southeast,1974.56,2021
Southeast,1155.96,2021
Southeast,595.98,2021
Southeast,1285.2,2021
Southeast,2066.82,2021
Southeast,1533.4,2021
Southeast,1729.38,2021
Southeast,913.92,2021
Southeast,672,2021
Southeast,1522.8,2021
Southeast,2730,2021
Southeast,1722,2021
Southeast,1492.21,2021
Southeast,1065.9,2021
Southeast,789.48,2021
Southeast,2587.2,2021
Southeast,3189.77,2021
Southeast,4077.45,2021
Southeast,4463.68,2021
Southeast,4601.84,2021
Southeast,4003.84,2021
Southeast,7008.54,2021
Southeast,6038.4,2021
Southeast,5107.2,2021
Southeast,4900.48,2021
Southeast,5105.1,2021
Southeast,6501.6,2021
Southeast,5033.16,2021
Southeast,7289.6,2021
Southeast,5342.4,2021
Southeast,4216.15,2021
Southeast,2758.08,2021
Southeast,3029.4,2021
Southeast,1496,2021
Southeast,2190.3,2021
Southeast,2565.81,2021
Southeast,1060.8,2021
Southeast,1036,2021
Southeast,1356.42,2021
Southeast,986.04,2021
Southeast,1332.8,2021
Southeast,2563.86,2021
Southeast,1949.22,2021
Southeast,1158.47,2021
Southeast,2072.7,2021
Southeast,1395.2,2021
Southeast,2470.44,2021
Southeast,2780.18,2021
Southeast,1840.41,2021
Southeast,2021.76,2021
Southeast,3351.04,2021
Southeast,3484.8,2021
Southeast,4860.8,2021
Southeast,4981.5,2021
Southeast,3498,2021
Southeast,3500.64,2021
Southeast,3890.46,2021
Southeast,4322.5,2021
Southeast,2786.68,2021
Southeast,2460.92,2021
Southeast,1013.76,2021
Southeast,1199.52,2021
Southeast,1890,2021
Southeast,2798.5,2021
Southeast,3660.8,2021
Southeast,1858.95,2021
Southeast,1040.4,2021
West,624.96,2021
West,1411.2,2021
West,1475.1,2021
West,1960.8,2021
West,924,2021
West,873.6,2021
West,630,2021
West,1008,2021
West,1675.8,2021
West,1784.8,2021
West,821.4,2021
West,438.7,2021
West,472.5,2021
West,823.68,2021
West,1414.4,2021
West,2647.08,2021
West,1182.72,2021
West,786.98,2021
West,767.98,2021
West,1096.2,2021
West,2334.72,2021
West,1878.24,2021
West,950.4,2021
West,615.68,2021
West,737.88,2021
West,1172.16,2021
West,3283.2,2021
West,2985.92,2021
West,1419.6,2021
West,1163.37,2021
West,962.56,2021
West,1489.6,2021
West,3590.4,2021
West,3147.12,2021
West,2105.04,2021
West,1489.94,2021
West,815.92,2021
West,977.73,2021
West,2831.76,2021
West,2359.8,2021
West,1140.76,2021
